"","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원."
"1115","011560","세보엠이씨","-",9200,"2,362","3.9","13,143","0.7",250,2.72,58,NA,"코스닥","건설",9200,-60,9.6876e+10
"1116","088910","동우팜투테이블","-",3745,"730","5.13","6,635","0.56",50,1.34,731,NA,"코스닥","음식료·담배",3745,10,96739956180
"1117","211270","AP위성","-",6430,"5","1,286","5,465","1.18",0,0,1102,NA,"코스닥","IT H/W",6430,140,96545189720
"1118","014470","부방","-",2035,"50","40.7","3,379","0.6",0,0,73,NA,"코스닥","금융",2035,55,96242252150
"1119","007540","샘표","-",33450,"3,632","9.21","49,201","0.68",200,0.6,1663,NA,"코스피","금융업",33450,750,96195510000
"1120","215790","이노인스트루먼트","-",4740,"220","21.55","3,035","1.56",0,0,1123,NA,"코스닥","IT H/W",4740,400,96142126260
"1121","246720","아스타","-",8360,"-","-","1,450","5.77",0,0,1207,NA,"코스닥","제약",8360,580,95993892280
"1122","034300","신세계건설","-",23950,"7,256","3.3","39,918","0.6",750,3.13,1928,NA,"코스피","건설업",23950,250,9.58e+10
"1123","065510","휴비츠","-",8050,"268","30.04","6,622","1.22",150,1.86,556,NA,"코스닥","의료·정밀기기",8050,40,95657111550
"1124","189300","인텔리안테크","-",13200,"476","27.73","8,930","1.48",100,0.76,1046,NA,"코스닥","일반전기전자",13200,250,95580460800
"1125","002630","오리엔트바이오","-",567,"-","-","310","1.83",0,0,1458,NA,"코스피","의약품",567,31,95559403968
"1126","006370","대구백화점","-",8800,"-","-","31,301","0.28",200,2.27,1637,NA,"코스피","유통업",8800,-280,95230176800
"1127","032820","우리기술","-",1115,"41","27.2","450","2.48",0,0,192,NA,"코스닥","일반전기전자",1115,80,95220991080
"1128","065170","넥스트BT","-",1545,"-","-","508","3.04",0,0,550,NA,"코스닥","유통",1545,75,95152010790
"1129","134380","미원화학","-",43200,"6,265","6.9","38,134","1.13",1000,2.31,2108,NA,"코스피","화학",43200,-700,94603852800
"1130","042040","케이피엠테크","-",1070,"-","-","1,024","1.04",0,0,327,NA,"코스닥","화학",1070,60,94571455660
"1131","137400","피엔티","-",10700,"581","18.42","8,097","1.32",0,0,954,NA,"코스닥","기계·장비",10700,100,94345623600
"1132","066430","와이오엠","관리종목",8150,"-","-","809","10.07",0,0,574,NA,"코스닥","유통",8150,480,94242802100
"1133","221840","하이즈항공","-",5300,"39","135.9","4,148","1.28",0,0,1145,NA,"코스닥","운송장비·부품",5300,20,93789685100
"1134","061250","화일약품","-",6500,"197","32.99","6,813","0.95",150,2.31,527,NA,"코스닥","제약",6500,80,93671227000
"1135","083930","아바코","-",5850,"-","-","6,560","0.89",0,0,698,NA,"코스닥","기계·장비",5850,10,93579554250
"1136","071460","대유위니아","-",2600,"130","20","2,827","0.92",50,1.92,619,NA,"코스닥","일반전기전자",2600,130,93514967000
"1137","088130","동아엘텍","-",8380,"1,044","8.03","13,322","0.63",200,2.39,727,NA,"코스닥","기계·장비",8380,50,93439480480
"1138","193250","와이제이엠게임즈","-",2045,"-","-","1,726","1.18",0,0,1058,NA,"코스닥","IT H/W",2045,-5,93326836775
"1139","095720","웅진씽크빅","-",2695,"601","4.48","7,000","0.38",164,6.09,2060,NA,"코스피","서비스업",2695,35,93304039675
"1140","039010","현대통신","-",10800,"1,772","6.09","6,957","1.55",200,1.85,288,NA,"코스닥","IT H/W",10800,250,9.315e+10
"1141","033320","제이씨현시스템","-",4855,"675","7.19","4,070","1.19",100,2.06,208,NA,"코스닥","유통",4855,75,92800567360
"1142","205100","엑셈","-",2790,"-","-","1,310","2.13",0,0,1087,NA,"코스닥","IT S/W & SVC",2790,170,92765719980
"1143","002700","신일산업","-",1305,"134","9.74","797","1.64",20,1.53,1460,NA,"코스피","유통업",1305,20,92717014905
"1144","033540","파라텍","-",5500,"740","7.43","5,040","1.09",50,0.91,212,NA,"코스닥","기계·장비",5500,0,92623036000
"1145","072520","케이디 네이쳐 엔 바이오","-",1480,"-","-","342","4.33",0,0,624,NA,"코스닥","IT H/W",1480,40,92595847760
"1146","001290","골든브릿지증권","-",1820,"-","-","2,736","0.67",0,0,1388,NA,"코스피","금융업",1820,-125,92262331980
"1147","090080","평화산업","-",2465,"-","-","1,822","1.35",0,0,2041,NA,"코스피","운수장비",2465,95,92200475460
"1148","039830","오로라","-",8550,"1,244","6.87","9,067","0.94",110,1.29,303,NA,"코스닥","기타서비스",8550,320,92022709500
"1149","002230","피에스텍","-",4675,"610","7.66","7,335","0.64",75,1.6,7,NA,"코스닥","의료·정밀기기",4675,-25,91953711025
"1150","011000","진원생명과학","-",4340,"-","-","1,726","2.51",0,0,1748,NA,"코스피","의약품",4340,145,91895433420
"1151","194480","데브시스터즈","-",8200,"-","-","12,374","0.66",0,0,1059,NA,"코스닥","IT S/W & SVC",8200,100,91875834000
"1152","012160","영흥철강","-",1070,"-","-","1,945","0.55",10,0.93,1773,NA,"코스피","철강금속",1070,-5,91834364630
"1153","044480","바이오제네틱스","관리종목",8380,"-","-","2,438","3.44",0,0,354,NA,"코스닥","화학",8380,180,91801031260
"1154","020760","일진디스플","-",3240,"622","5.21","2,919","1.11",100,3.09,1861,NA,"코스피","전기전자",3240,70,91738785600
"1155","006090","사조오양","-",9730,"2,546","3.82","15,779","0.62",120,1.23,1626,NA,"코스피","음식료품",9730,70,91683250470
"1156","066590","우수AMS","-",3710,"210","17.67","2,397","1.55",30,0.81,575,NA,"코스닥","운송장비·부품",3710,145,91615864130
"1157","108860","셀바스AI","-",4150,"-","-","2,072","2",0,0,856,NA,"코스닥","IT S/W & SVC",4150,460,91532171750
"1158","073640","삼원테크","관리종목",1750,"-","-","299","5.85",0,0,637,NA,"코스닥","금속",1750,-45,91318220000
"1159","289080","SV인베스트먼트","-",3430,"272","12.61","1,031","3.33",0,0,1275,NA,"코스닥","금융",3430,65,91296310000
"1160","120240","대정화금","-",12850,"1,210","10.62","15,837","0.81",270,2.1,897,NA,"코스닥","화학",12850,0,91240024350
"1161","049080","기가레인","-",1810,"-","-","1,754","1.03",0,0,396,NA,"코스닥","IT H/W",1810,-65,91210696500
"1162","208640","썸에이지","-",1190,"-","-","357","3.33",0,0,1099,NA,"코스닥","출판·매체복제",1190,10,90773422530
"1163","010770","평화홀딩스","-",6200,"-","-","11,284","0.55",150,2.42,1742,NA,"코스피","금융업",6200,240,90677889200
"1164","041650","상신브레이크","-",4220,"1,190","3.55","7,743","0.55",170,4.03,1950,NA,"코스피","운수장비",4220,110,90609519000
"1165","099320","쎄트렉아이","-",24750,"1,557","15.9","14,984","1.65",310,1.25,810,NA,"코스닥","IT H/W",24750,150,90584752500
"1166","200710","에이디테크놀로지","-",9790,"21","466.19","4,285","2.28",0,0,1076,NA,"코스닥","IT H/W",9790,200,90584706410
"1167","027710","팜스토리","-",1025,"220","4.66","1,809","0.57",0,0,160,NA,"코스닥","음식료·담배",1025,26,90556116775
"1168","000850","화천기공","-",41100,"3,961","10.38","126,071","0.33",1250,3.04,1359,NA,"코스피","기계",41100,-50,9.042e+10
"1169","131100","리켐","관리종목",19800,"-","-","2,830","7",0,0,938,NA,"코스닥","IT H/W",19800,600,90168507000
"1170","179900","유티아이","-",5680,"786","7.23","3,445","1.65",190,3.35,1031,NA,"코스닥","IT H/W",5680,60,90112603600
"1171","083310","엘오티베큠","-",6790,"1,877","3.62","8,036","0.84",50,0.74,689,NA,"코스닥","IT H/W",6790,250,90023558240
"1172","058220","아리온","-",1005,"-","-","290","3.47",0,0,496,NA,"코스닥","IT H/W",1005,11,89912968200
"1173","032790","엠젠플러스","-",6170,"-","-","1,580","3.91",0,0,190,NA,"코스닥","IT H/W",6170,150,89903329140
"1174","007590","동방아그로","-",6600,"510","12.94","9,492","0.7",250,3.79,1666,NA,"코스피","화학",6600,-50,89876008200
"1175","039340","한국경제TV","-",3885,"564","6.89","4,111","0.95",70,1.8,296,NA,"코스닥","통신방송서비스",3885,0,8.9355e+10
"1176","147830","제룡산업","-",8920,"827","10.79","5,309","1.68",100,1.12,984,NA,"코스닥","금속",8920,470,8.92e+10
"1177","011330","유니켐","-",1495,"115","13","684","2.19",0,0,1760,NA,"코스피","기타제조",1495,5,89132574245
"1178","017550","수산중공업","-",1650,"56","29.46","1,712","0.96",0,0,1837,NA,"코스피","기계",1650,20,89075518950
"1179","222810","한류에이아이센터","-",5550,"-","-","634","8.75",0,0,1152,NA,"코스닥","IT S/W & SVC",5550,-250,88764124800
"1180","079190","EMW","관리종목",2780,"-","-","1,728","1.61",0,0,662,NA,"코스닥","IT H/W",2780,0,88360067660
"1181","040300","YTN","-",2100,"108","19.44","4,536","0.46",20,0.95,308,NA,"코스닥","통신방송서비스",2100,80,8.82e+10
"1182","100660","서암기계공업","-",7000,"182","38.46","4,540","1.54",50,0.71,819,NA,"코스닥","기계·장비",7000,200,8.82e+10
"1183","004090","한국석유","-",134500,"15,083","8.92","224,172","0.6",2000,1.49,1532,NA,"코스피","비금속광물",134500,500,88124400000
"1184","012320","경동인베스트","-",37250,"20,799","1.79","149,216","0.25",500,1.34,1778,NA,"코스피","금융업",37250,0,88097106750
"1185","065940","바이오빌","-",2000,"-","-","2,879","0.69",0,0,567,NA,"코스닥","화학",2000,110,87974372000
"1186","290660","네오펙트","-",7440,"-","-","-","-",0,0,1281,NA,"코스닥","의료·정밀기기",7440,280,87967174800
"1187","145210","세화아이엠씨","-",2990,"-","-","4,276","0.7",0,0,2119,NA,"코스피","기계",2990,0,87912180330
"1188","126880","제이엔케이히터","-",5200,"-","-","4,012","1.3",50,0.96,927,NA,"코스닥","기계·장비",5200,130,87822612800
"1189","182360","큐브엔터","-",3300,"-","-","594","5.56",0,0,1034,NA,"코스닥","오락·문화",3300,-30,87693431100
"1190","036670","KCI","-",7780,"370","21.03","4,346","1.79",180,2.31,252,NA,"코스닥","화학",7780,-20,87680600000
"1191","083650","비에이치아이","-",3370,"316","10.66","4,304","0.78",0,0,695,NA,"코스닥","기계·장비",3370,130,8.762e+10
"1192","093920","서원인텍","-",4710,"164","28.72","8,260","0.57",300,6.37,773,NA,"코스닥","IT H/W",4710,-5,8.7606e+10
"1193","174880","장원테크","-",14450,"-","-","9,367","1.54",0,0,1020,NA,"코스닥","IT H/W",14450,600,87350250000
"1194","196450","텔루스","-",1005,"-","-","538","1.87",0,0,1066,NA,"코스닥","의료·정밀기기",1005,-40,87214156275
"1195","005010","휴스틸","-",11550,"533","21.67","54,480","0.21",500,4.33,1578,NA,"코스피","철강금속",11550,150,87027494400
"1196","089890","코세스","-",5160,"626","8.24","857","6.02",0,0,741,NA,"코스닥","IT H/W",5160,160,86956123920
"1197","016600","큐캐피탈","-",621,"88","7.06","849","0.73",0,0,82,NA,"코스닥","금융",621,8,86938957962
"1198","001750","한양증권","-",6830,"370","18.46","20,290","0.34",350,5.12,1419,NA,"코스피","금융업",6830,80,86935887220
"1199","053620","태양","-",10100,"872","11.58","17,529","0.58",100,0.99,457,NA,"코스닥","금속",10100,-500,8.686e+10
"1200","094820","일진파워","-",5760,"992","5.81","5,170","1.11",220,3.82,778,NA,"코스닥","건설",5760,0,86853363840
"1201","096350","대창솔루션","-",800,"-","-","617","1.3",0,0,794,NA,"코스닥","금속",800,17,86764252000
"1202","014190","원익큐브","-",2445,"57","42.89","2,202","1.11",0,0,71,NA,"코스닥","유통",2445,265,86552770170
"1203","003480","한진중공업홀딩스","-",2930,"-","-","11,219","0.26",0,0,1502,NA,"코스피","금융업",2930,-30,86522349160
"1204","259630","엠플러스","-",16900,"1,121","15.08","6,538","2.58",0,0,1227,NA,"코스닥","기계·장비",16900,400,86390941000
"1205","060240","룽투코리아","-",3570,"-","-","2,469","1.45",0,0,511,NA,"코스닥","IT S/W & SVC",3570,25,86308794810
"1206","009070","KCTC","-",2875,"298","9.65","6,092","0.47",35,1.22,1697,NA,"코스피","운수창고업",2875,65,8.625e+10
"1207","067310","하나마이크론","-",3795,"-","-","5,564","0.68",0,0,591,NA,"코스닥","IT H/W",3795,140,86249261010
"1208","035620","바른손이앤에이","-",1225,"-","-","292","4.2",0,0,229,NA,"코스닥","IT S/W & SVC",1225,20,86199915550
"1209","079940","가비아","-",6360,"370","17.19","4,119","1.54",30,0.47,666,NA,"코스닥","IT S/W & SVC",6360,110,86086950240
"1210","054620","APS홀딩스","-",4220,"46,508","0.09","13,639","0.31",0,0,474,NA,"코스닥","금융",4220,50,86063612620
"1211","053450","세코닉스","-",7650,"-","-","11,000","0.7",0,0,454,NA,"코스닥","의료·정밀기기",7650,370,86054169150
"1212","000300","대유플러스","-",854,"-","-","864","0.99",0,0,1333,NA,"코스피","전기전자",854,11,85982820840
"1213","041460","한국전자인증","-",4000,"187","21.39","1,547","2.59",46,1.15,317,NA,"코스닥","IT S/W & SVC",4000,90,85836996000
"1214","241820","피씨엘","-",9600,"-","-","1,730","5.55",0,0,1200,NA,"코스닥","제약",9600,1310,85835174400
"1215","050540","한국코퍼레이션","-",3050,"17","179.41","1,392","2.19",0,0,413,NA,"코스닥","기타서비스",3050,50,85762068550
"1216","004720","우리들제약","-",7400,"395","18.73","4,516","1.64",0,0,1560,NA,"코스피","의약품",7400,230,85620397600
"1217","037370","EG","-",11400,"-","-","6,764","1.69",50,0.44,265,NA,"코스닥","유통",11400,250,8.55e+10
"1218","026040","제이에스티나","-",5180,"-","-","4,364","1.19",50,0.97,152,NA,"코스닥","기타 제조",5180,180,85489632200
"1219","015230","대창단조","-",42700,"6,136","6.96","81,948","0.52",1000,2.34,1812,NA,"코스피","운수장비",42700,200,8.54e+10
"1220","019010","그랜드백화점","-",17700,"-","-","43,057","0.41",300,1.69,100,NA,"코스닥","유통",17700,-300,8.5314e+10
"1221","060300","레드로버","-",1790,"-","-","3,232","0.55",0,0,515,NA,"코스닥","오락·문화",1790,105,85271479420
"1222","219550","MP한강","-",1500,"126","11.9","701","2.14",189,12.6,1138,NA,"코스닥","유통",1500,-5,85246905000
"1223","007860","서연","-",3630,"-","-","21,594","0.17",100,2.75,1675,NA,"코스피","금융업",3630,25,85231833720
"1224","024950","삼천리자전거","-",6420,"306","20.98","7,731","0.83",100,1.56,142,NA,"코스닥","유통",6420,190,85216364340
"1225","046070","코다코","-",2180,"-","-","2,674","0.82",55,2.52,368,NA,"코스닥","운송장비·부품",2180,10,85160078080
"1226","058860","케이티스","-",2445,"246","9.94","4,633","0.53",80,3.27,1979,NA,"코스피","서비스업",2445,35,85090890000
"1227","299900","위지윅스튜디오","-",9650,"136","70.96","1,165","8.28",0,0,1291,NA,"코스닥","오락·문화",9650,250,84901279000
"1228","090370","메타랩스","-",1905,"-","-","1,004","1.9",0,0,2044,NA,"코스피","섬유의복",1905,85,84867353760
"1229","119830","아이텍반도체","-",13250,"288","46.01","4,949","2.68",100,0.75,894,NA,"코스닥","IT H/W",13250,-250,84548859500
"1230","025440","대성엘텍","-",847,"-","-","471","1.8",0,0,144,NA,"코스닥","일반전기전자",847,51,84413157521
"1231","012800","대창","-",925,"166","5.57","1,766","0.52",25,2.7,1787,NA,"코스피","철강금속",925,-5,84304961575
"1232","032850","비트컴퓨터","-",5060,"218","23.21","2,550","1.98",0,0,193,NA,"코스닥","IT S/W & SVC",5060,105,84113862580
"1233","006580","대양제지","-",3125,"-","-","3,150","0.99",25,0.8,27,NA,"코스닥","종이·목재",3125,15,83906250000
"1234","105840","우진","-",4780,"-","-","6,628","0.72",0,0,2082,NA,"코스피","의료정밀",4780,140,83856147060
"1235","214330","금호에이치티","-",7030,"505","13.92","9,294","0.76",75,1.07,2147,NA,"코스피","운수장비",7030,40,83798183490
"1236","009770","삼정펄프","-",33450,"4,172","8.02","73,362","0.46",1000,2.99,1721,NA,"코스피","종이목재",33450,100,83624029950
"1237","004910","조광페인트","-",6530,"410","15.93","14,205","0.46",250,3.83,1568,NA,"코스피","화학",6530,30,8.3584e+10
"1238","009440","KC그린홀딩스","-",3725,"232","16.06","7,226","0.52",110,2.95,1714,NA,"코스피","금융업",3725,25,83570300500
"1239","084670","동양고속","-",28800,"-","-","37,772","0.76",800,2.78,2028,NA,"코스피","운수창고업",28800,-150,83392387200
"1240","011150","CJ씨푸드","-",2320,"127","18.27","1,662","1.4",0,0,1751,NA,"코스피","음식료품",2320,50,83359393360
"1241","149950","아바텍","-",5340,"962","5.55","8,810","0.61",200,3.75,988,NA,"코스닥","IT H/W",5340,100,83344050000
"1242","045520","크린앤사이언스","-",12800,"755","16.95","4,890","2.62",150,1.17,364,NA,"코스닥","종이·목재",12800,350,8.32e+10
"1243","198440","고려시멘트","-",2595,"37","70.14","2,539","1.02",55,2.12,1071,NA,"코스닥","비금속",2595,-5,82987996200
"1244","026150","특수건설","-",5530,"39","141.79","5,740","0.96",0,0,153,NA,"코스닥","건설",5530,200,82921321420
"1245","101330","모베이스","-",3455,"664","5.2","8,577","0.4",100,2.89,825,NA,"코스닥","IT H/W",3455,-5,82775539540
"1246","122640","예스티","-",7520,"1,375","5.47","5,103","1.47",0,0,906,NA,"코스닥","IT H/W",7520,450,82733799200
"1247","053280","예스24","-",4800,"-","-","4,365","1.1",120,2.5,450,NA,"코스닥","IT S/W & SVC",4800,10,8.256e+10
"1248","011090","에넥스","-",1375,"39","35.26","995","1.38",30,2.18,1750,NA,"코스피","기타제조",1375,-35,82488506375
"1249","010690","화신","-",2360,"-","-","10,100","0.23",50,2.12,1741,NA,"코스피","운수장비",2360,35,82412167600
"1250","104200","NHN벅스","-",5550,"-","-","4,246","1.31",0,0,839,NA,"코스닥","IT S/W & SVC",5550,50,82292902500
